Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
smartphone-xiaomi-redmi-note-11-cinza-tela-de-6-43-128gb-4gb-de-ram-camera-traseira-quadrupla-android-11-e-processador-snapdragon-680,"Smartphone Xiaomi Redmi Note 11 Cinza Tela de 6,43, 128GB, 4GB de RAM, Câmera Traseira Quádrupla, Android 11 e Processador Snapdragon 680","<span data-mce-fragment=""1"">A série Redmi Note 11 chega com desempenho de campeão e pronto para qualquer desafio. O processador Qualcomm Snapdragon 680 Octa-core com tecnologia de 6nm é rápido, poderoso e gerencia a eficiência energética para aprimorar a vida útil da bateria de 5000mAh. O carregamento ultrarrápido de 33W além de otimizar o seu tempo permite que você volte a usar o smartphone com carga total e máximo desempenho. Aliado ao armazenamento UFS 2.2 mantém a performance fluida e aumenta a velocidade de instalação de aplicativos, leitura e armazenagem de arquivos grandes com rapidez.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">A tela AMOLED FHD+ com DotDisplay é imersiva, oferece taxa de atualização de 90Hz e é extremamente sensível ao toque para você navegar pelos feeds das redes sociais com conforto e jogar games pesados com total responsividade. O motor Z-axis, garante que você se sinta dentro do jogo, oferecendo vibrações precisas em tempo real. A ampla gama de cores DCI-P3 oferece cores ricas, vibrantes e com nível de contraste ideal para você mergulhar em um mundo de maravilhas.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Para intensificar a experiência, conte com os alto falantes duplos localizados nas extremidades do seu smartphone. Usufrua da máxima nitidez visual, exibição legível mesmo sob a luz solar intensa e som estéreo de alta qualidade.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O design industrial moderno com textura agradável ao toque, garante uma pegada confortável e muito estilo. Leve, minimalista e com moldura plana você carrega o seu Redmi Note 11 no bolso sem notar o peso. Para garantir a segurança do seu smartphone em ambientes externos durante pequenas chuvas, o Redmi Note 11 possui classificação IP53 contra respingos d'água.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Câmeras de 50MP com IA? O Redmi Note 11 tem sim. A câmera principal de 50MP captura a clareza dos detalhes e, a lente ultra angular de 8MP expande suas perspectivas com um campo de visão de 118°. A lente macro de 2MP atende o olhar dos curiosos a procura de detalhes mínimos e o sensor de profundidade de 2MP cuida da naturalidade das suas fotos. A câmera frontal de 13MP é preparada para oferecer nitidez as suas selfies e as funções Modo Noturno 2.0, Caleidoscópio e Modo Vlog, te ajudam a produzir vídeos e fotos incríveis em qualquer lugar, a qualquer hora.</span>",Xiaomi,Eletrônicos > Comunicações > Telefonia > Celulares,,"",true,Title,Default Title,,,,,'7003,600.0,shopify,98,deny,manual,699.90,1247.89,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/01_b31c9967-7db7-4c63-b5f3-cdad0a48e89b.webp?v=1650594548,1,,false,,,,,,,,,,,,,,,,,kg,,,active
smartphone-xiaomi-redmi-note-11-cinza-tela-de-6-43-128gb-4gb-de-ram-camera-traseira-quadrupla-android-11-e-processador-snapdragon-680,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/02_fab8fcfb-4386-4bcf-b696-d1128e83104e.webp?v=1650594548,2,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-note-11-cinza-tela-de-6-43-128gb-4gb-de-ram-camera-traseira-quadrupla-android-11-e-processador-snapdragon-680,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/03_56e29b57-6959-46b3-b494-56da6feaacc1.webp?v=1650594549,3,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-note-11-cinza-tela-de-6-43-128gb-4gb-de-ram-camera-traseira-quadrupla-android-11-e-processador-snapdragon-680,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/04_e1676145-006f-4bdd-a331-fef2108063ef.webp?v=1650594549,4,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-note-11-cinza-tela-de-6-43-128gb-4gb-de-ram-camera-traseira-quadrupla-android-11-e-processador-snapdragon-680,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/05_08625b3d-d8cd-494f-b756-673c50f684de.webp?v=1650594549,5,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-9c-6-53-3gb-64gb-bateria-5000mah-camera-tripla-traseira-13mp-2mp-2mp-cinza,Smartphone Xiaomi Redmi 9C 6.53 3GB 64GB Bateria 5000mAh Câmera Tripla Traseira 13MP+2MP+2MP Cinza,"<span data-mce-fragment=""1"">Conheça o Redmi 9C, um smartphone com tela imersiva, design moderno e bateria de longa duração. Tudo o que você busca em um dispositivo top de linha, o 9C oferece. Com tela de 6.53” HD+ e Dot Drop Display, você ganha mais espaço para visualizar o seu conteúdo de forma nítida, com contraste de cores equilibrado e certificação TÜV Rheinland de baixo nível de luz azul para preservar a saúde dos seus olhos. Ative o modo leitura para garantir o descanso merecido para seus olhos durante a leitura de textos mais longos e controle tudo com praticidade, através dos gestos em tela cheia. Conheça o Redmi 9C, um smartphone com tela imersiva, design moderno e bateria de longa duração. Tudo o que você busca em um dispositivo top de linha, o 9C oferece. Com tela de 6.53” HD+ e Dot Drop Display, você ganha mais espaço para visualizar o seu conteúdo de forma nítida, com contraste de cores equilibrado e certificação TÜV Rheinland de baixo nível de luz azul para preservar a saúde dos seus olhos. Ative o modo leitura para garantir o descanso merecido para seus olhos durante a leitura de textos mais longos e controle tudo com praticidade, através dos gestos em tela cheia.</span>",Xiaomi,Eletrônicos > Comunicações > Telefonia > Celulares,,"",true,Title,Default Title,,,,,'3301,700.0,shopify,159,deny,manual,388.90,639.90,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/01_38f8d175-21be-451a-ac40-437a014d1bff.jpg?v=1650594467,1,,false,,,,,,,,,,,,,,,,,kg,,,active
smartphone-xiaomi-redmi-9c-6-53-3gb-64gb-bateria-5000mah-camera-tripla-traseira-13mp-2mp-2mp-cinza,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/02_a21afbd6-92e7-4bee-9897-4026caedaf7a.webp?v=1650594467,2,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-9c-6-53-3gb-64gb-bateria-5000mah-camera-tripla-traseira-13mp-2mp-2mp-cinza,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/03_77c346e0-77b9-4e75-beb6-7640b3ba83f1.jpg?v=1650594467,3,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-9c-6-53-3gb-64gb-bateria-5000mah-camera-tripla-traseira-13mp-2mp-2mp-cinza,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/04_8fc92332-d311-4742-9c9c-244068b06b2f.jpg?v=1650594467,4,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-9a-cinza-32gb-tela-de-6-53-2gb-de-ram-camera-traseira-13mp-android-10-e-processador-octa-core,"Smartphone Xiaomi Redmi 9A Cinza 32GB, Tela de 6.53, 2GB de RAM, Câmera Traseira 13MP, Android 10 e Processador Octa-Core","<p><span data-mce-fragment=""1"">A série Redmi acaba de ganhar mais um aliado: conheça o </span><strong data-mce-fragment=""1"">Redmi 9A</strong><span data-mce-fragment=""1""> o Smartphone que oferece mais tela, mais bateria e um design 3D único. São 6.53” de tela HD+ e Dot Drop Display para uma experiência imersiva em jogos e vídeos, com a proteção TÜV Rheinland contra luz azul.</span></p>
<p><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Jogue por horas seguidas, assista filmes, séries e garanta a saúde dos seus olhos.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Personalize o brilho, contraste e cores da sua tela através do Modo Leitura e tenha uma experiência mais confortável. Se preferir mais praticidade, ative os </span><strong data-mce-fragment=""1"">Gestos em Tela Cheia</strong><span data-mce-fragment=""1""> e controle os comandos do seu smartphone com os movimentos do seu dedo.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O </span><strong data-mce-fragment=""1"">Smartphone Xiaomi Redmi 9A<span data-mce-fragment=""1""> </span></strong><span data-mce-fragment=""1"">possui IA otimizada na câmera traseira, que captura rapidamente fotos nítidas e claras em uma variedade de cenários diferentes. A </span>câmera principal de 13MP com abertura de foco e f/2.2 - AF, oferece flash único e efeitos caleidoscópio que mudam a dinâmica dos seus vídeos, deixando tudo mais divertido e criativo.<strong data-mce-fragment=""1""><br data-mce-fragment=""1""></strong><br data-mce-fragment=""1"">A câmera frontal de 5MP com abertura de foco de f/2.2, registra selfies incríveis de forma prática, basta ativar o Palm Shutter e disparar a foto com ainda mais conveniência. O desempenho sólido e estável do Redmi 9A fica por conta do processador MediaTek Helio G25 octa-core de até 2.0Ghz, com arquitetura de 12nm, que é otimizada para jogos. Ganhe fluidez e qualidade para todas as formas de uso, sem qualquer interrupção.</p>
<p><br data-mce-fragment=""1"">A bateria de 5000mAh de alta capacidade, dá o suporte que você precisa para um dia inteiro de uso. O processo de desenvolvimento do Redmi 9A, aprimorou o tempo de vida útil da bateria para oferecer carregamentos com muita qualidade e eficácia. Ouça músicas com seu fone favorito, basta conectá-lo à entrada P2 e pronto. O Redmi 9A oferece tecnologia Dual 4G e Dual SIM com slot para MicroSD, expansível a até 512GB. Com o Redmi 9A você tem o melhor da tecnologia na palma da sua mão!</p>",Xiaomi,Eletrônicos > Comunicações > Telefonia > Celulares,,"",true,Title,Default Title,,,,,'3306,600.0,shopify,206,deny,manual,327.90,579.90,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/01_a544641e-904b-4638-86d9-8849dbe9e1d0.webp?v=1650594403,1,,false,,,,,,,,,,,,,,,,,kg,,,active
smartphone-xiaomi-redmi-9a-cinza-32gb-tela-de-6-53-2gb-de-ram-camera-traseira-13mp-android-10-e-processador-octa-core,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/02_bcf8f123-5050-4d90-92f9-a3d744e5004d.webp?v=1650594403,2,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-9a-cinza-32gb-tela-de-6-53-2gb-de-ram-camera-traseira-13mp-android-10-e-processador-octa-core,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/03_61ea1f0a-2db0-42d8-8353-569532429751.jpg?v=1650594403,3,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-9a-cinza-32gb-tela-de-6-53-2gb-de-ram-camera-traseira-13mp-android-10-e-processador-octa-core,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/04_0ef1f0fd-b8b8-4297-bcd5-9d4449cf3bfe.webp?v=1650594403,4,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-9a-cinza-32gb-tela-de-6-53-2gb-de-ram-camera-traseira-13mp-android-10-e-processador-octa-core,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/05_4e600bb0-a764-4b39-aee6-35b0a7976d0c.webp?v=1650594403,5,,,,,,,,,,,,,,,,,,,,,,
smartphone-xiaomi-redmi-9a-cinza-32gb-tela-de-6-53-2gb-de-ram-camera-traseira-13mp-android-10-e-processador-octa-core,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/06_5b5bf2f7-55be-450e-b9e7-76a31dbbcbc7.webp?v=1650594403,6,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-7-pecas-tramontina-bergamo-com-revestimento-antiaderente-starflon-t1-tampas-de-vidro-temperado-e-cabos-de-baquelite-azul,"Conjunto de Panelas 7 Peças Tramontina Bergamo com Revestimento Antiaderente Starflon T1, Tampas de Vidro Temperado e Cabos de Baquelite - Azul","<span data-mce-fragment=""1"">As Panelas Tramontina Bergamo farão muito sucesso na sua cozinha. Além de bonitas e charmosas, elas contam com o moderno revestimento antiaderente externo e interno em Starflon T1, o que garante mais facilidade na hora de cozinhar e lavar, pois os alimentos não grudam.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Além disso, possuem tampas de vidro temperado, cabos e alças de baquelite e pegadores de nylon. Tudo isso, para você desfrutar de toda segurança e praticidade no momento de preparar as mais variadas receitas no dia a dia.</span>",Tramontina,Casa e jardim > Produtos de cozinha e aparelhos de jantar > Panelas e assadeiras > Panelas,,"",true,Title,Default Title,,,,,'6399,2600.0,shopify,254,deny,manual,147.90,,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/01_1cfd8ae1-2127-4734-974a-7dc05311ac36.webp?v=1650594306,1,,false,,,,,,,,,,,,,,,,,kg,,,active
conjunto-de-panelas-7-pecas-tramontina-bergamo-com-revestimento-antiaderente-starflon-t1-tampas-de-vidro-temperado-e-cabos-de-baquelite-azul,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/02_15a75b9b-80fc-48d1-a1c7-8ebfbdbd649f.webp?v=1650594306,2,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-7-pecas-tramontina-bergamo-com-revestimento-antiaderente-starflon-t1-tampas-de-vidro-temperado-e-cabos-de-baquelite-azul,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/03_e687361b-4e62-4688-874a-ea4ca7f4fda6.webp?v=1650594306,3,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-7-pecas-tramontina-bergamo-com-revestimento-antiaderente-starflon-t1-tampas-de-vidro-temperado-e-cabos-de-baquelite-azul,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/04_c5def642-fc88-4098-a995-e250ed8808e3.jpg?v=1650594306,4,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-rochedo-smart-com-panela-de-pressao-em-aluminio-com-revestimento-antiaderente-profissional-azulpreto,Conjunto de Panelas 6 Peças Rochedo Smart com Panela de Pressão em Alumínio com Revestimento Antiaderente Profissional – AzulPreto,"<span data-mce-fragment=""1"">Tenha na sua cozinha o </span><b data-mce-fragment=""1"">Conjunto de Panelas Rochedo Smart</b><span data-mce-fragment=""1""> e desfrute de toda praticidade, estilo e bom gosto na hora de preparar suas refeições diárias.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Composto por duas caçarolas, uma frigideira francesa, uma panela multifuncional, uma panela e uma panela de pressão de fechamento externo com revestimento interno profissional de alta performance, que permite cozinhar facilmente sem óleo.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">E mais! Seu revestimento antiaderente externo facilita na hora da limpeza e não permite manchar com as chamas do fogão. Para complementar a alta qualidade dessas incríveis panelas as tampas têm pegador apoia fácil, que evita sujeiras na sua cozinha. Isso em contar com seu design degradê em tom preto com detalhes azuis que vai embelezar o ambiente.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Qualidade </span><b data-mce-fragment=""1"">Rochedo</b><span data-mce-fragment=""1""> para você cozinhar suas receitas deliciosas com muito mais prazer.</span>",Rochedo,Casa e jardim > Produtos de cozinha e aparelhos de jantar > Panelas e assadeiras > Panelas,,"",true,Title,Default Title,,,,,'3066,2500.0,shopify,209,deny,manual,169.90,,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/01_a8120f80-cbdf-4e3d-abb7-6e141c673061.jpg?v=1650594236,1,,false,,,,,,,,,,,,,,,,,kg,,,active
conjunto-de-panelas-6-pecas-rochedo-smart-com-panela-de-pressao-em-aluminio-com-revestimento-antiaderente-profissional-azulpreto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/02_fa21aeef-50b1-46c9-a589-a372ea1dcf9b.jpg?v=1650594236,2,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-rochedo-smart-com-panela-de-pressao-em-aluminio-com-revestimento-antiaderente-profissional-azulpreto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/03_7a1d97e4-1e8c-4974-81cc-9c7439c40b6f.webp?v=1650594237,3,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-rochedo-smart-com-panela-de-pressao-em-aluminio-com-revestimento-antiaderente-profissional-azulpreto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/04_46951f46-6642-4dba-9dca-e243523150a5.webp?v=1650594237,4,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-rochedo-smart-com-panela-de-pressao-em-aluminio-com-revestimento-antiaderente-profissional-azulpreto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/05_fcb3ed81-0447-4d25-9a07-7d9955158869.webp?v=1650594237,5,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-rochedo-smart-com-panela-de-pressao-em-aluminio-com-revestimento-antiaderente-profissional-azulpreto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/06_3701af2e-55cb-49cd-bfa6-cf10dc8cc774.jpg?v=1650594237,6,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-tramontina-solar-em-aco-inox-com-fundo-triplo-e-tampa-com-saida-de-vapor,Conjunto de Panelas 6 Peças Tramontina Solar em Aço Inox com Fundo Triplo e Tampa com Saída de Vapor,"<span data-mce-fragment=""1"">A linha Solar Tramontina traz mais um conjunto completo para facilitar suas tarefas na cozinha. Composto por duas caçarolas, frigideira, panela, cozi-vapore e assadeira. Peças feitas em aço inoxidável de alta resistência e duração que contam com fundo triplo que ajuda a propagar o calor e acelera o tempo de cozimento dos alimentos. Contam com tampas com saída de vapor e pegadores com design arrojado que completam as peças com charme e modernidade. Com este lindo Conjunto cozinhar ficará muito mais fácil de sua cozinha vai ganhar um toque elegante.</span>",Tramontina,Casa e jardim > Produtos de cozinha e aparelhos de jantar > Panelas e assadeiras > Panelas,,"",true,Title,Default Title,,,,,'3094,2500.0,shopify,331,deny,manual,234.90,419.90,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/01_61a74a2f-ca39-4f93-bb3a-b89280ac1b54.webp?v=1650594181,1,,false,,,,,,,,,,,,,,,,,kg,,,active
conjunto-de-panelas-6-pecas-tramontina-solar-em-aco-inox-com-fundo-triplo-e-tampa-com-saida-de-vapor,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/02_2ec0555d-6f5d-4b8f-a8a2-fac7f20edabb.webp?v=1650594181,2,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-tramontina-solar-em-aco-inox-com-fundo-triplo-e-tampa-com-saida-de-vapor,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/03_483f4b4d-bcd8-44b8-97a5-10dfe61f1eb2.webp?v=1650594181,3,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-tramontina-solar-em-aco-inox-com-fundo-triplo-e-tampa-com-saida-de-vapor,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/04_dde5c8a2-5e20-4746-a639-bc828a2a0e25.webp?v=1650594181,4,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-tramontina-solar-em-aco-inox-com-fundo-triplo-e-tampa-com-saida-de-vapor,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/05.webp?v=1650594181,5,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-6-pecas-tramontina-solar-em-aco-inox-com-fundo-triplo-e-tampa-com-saida-de-vapor,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/06.webp?v=1650594181,6,,,,,,,,,,,,,,,,,,,,,,
ventilador-de-mesa-40cm-mondial-super-turbo-vtx-40-8p-8-pas-3-velocidades-preto,Ventilador de Mesa 40cm Mondial Super Turbo VTX-40-8P 8 Pás 3 Velocidades Preto,"<span data-mce-fragment=""1"">O Ventilador de Mesa Mondial Super Turbo VTX-40-8P é a escolha certa para se refrescar nos dias de verão. Pequeno, leve, resistente e potente, ele ainda é econômico e complementa a decoração da sua casa.</span>",Mondial,Casa e jardim > Eletrodomésticos > Controle climático > Ventiladores,,"",true,Voltagem,110 V,,,,,'6003,2100.0,shopify,603,deny,manual,65.90,,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/01_4a0284e8-c5fd-46e1-86a1-ef4a1bfdf459.jpg?v=1650594103,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ventilador-de-mesa-40cm-mondial-super-turbo-vtx-40-8p-8-pas-3-velocidades-preto,,,,,,,,,220 V,,,,,'6004,2100.0,shopify,640,deny,manual,65.90,,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/02_50c4e58b-4c79-4269-823a-08d06349e310.jpg?v=1650594103,2,,,,,,,,,,,,,,,,,,,kg,,,
ventilador-de-mesa-40cm-mondial-super-turbo-vtx-40-8p-8-pas-3-velocidades-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/03_64df2b6b-a341-4a36-9932-221ce494a5a8.webp?v=1650594104,3,,,,,,,,,,,,,,,,,,,,,,
ventilador-de-mesa-40cm-mondial-super-turbo-vtx-40-8p-8-pas-3-velocidades-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/04_a161794e-ca0e-4880-94b3-0f75dd3d0469.jpg?v=1650594104,4,,,,,,,,,,,,,,,,,,,,,,
ventilador-de-mesa-40cm-arno-turbo-force-vf48-6-pas-3-velocidades-preto,Ventilador de Mesa 40cm Arno Turbo Force VF48 6 Pás 3 Velocidades Preto,"<span data-mce-fragment=""1"">Deixe os ambientes da sua casa muito mais agradáveis, refrescantes e silenciosos com o Ventilador de Mesa Arno Turbo Force 40 cm, super forte e silencioso. Este produto é perfeito para qualquer tipo de ambiente pois possui 6 pás para um potente fluxo de ar, inclinação acionada por um botão lateral, grades aerodinâmicas e seguras para crianças, e uma oscilação horizontal de 80 graus para uma ótima distribuição de ar. Além disso, o Ventilador de Mesa Arno Turbo Force apresenta a Power Zone, uma área concentrada que garante o máximo de vento direcionado, oferecendo performance superior e controle para que você não se preocupe com mais nada e pare de sofrer com o calor.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Além de conforto e bem-estar, o Ventilador de Mesa Arno Turbo Force possui a função Eco Fresh que economiza até 20% de energia ajudando na redução do consumo e nos gastos com a conta de luz. Fácil de montar e desmontar, com apenas um clique você já pode aproveitar o máximo de vento e frescor sem se preocupar com a manutenção já que é super-resistente e fácil de transportar. O Turbo Force conta com a tecnologia para levar eficiência, praticidade e economia para o seu dia a dia sempre com muita segurança e durabilidade.</span>",Arno,Casa e jardim > Eletrodomésticos > Controle climático > Ventiladores,,"",true,Voltagem,110 V,,,,,'2069,1900.0,shopify,640,deny,manual,58.90,109.90,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/01_7b9474e4-82e3-4116-97f6-eeb00316da6d.jpg?v=1650594018,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ventilador-de-mesa-40cm-arno-turbo-force-vf48-6-pas-3-velocidades-preto,,,,,,,,,220 V,,,,,'2070,1900.0,shopify,306,deny,manual,58.90,109.90,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/02_b02039e5-a5bd-45ae-9a60-28c2e7dcc7da.jpg?v=1650594018,2,,,,,,,,,,,,,,,,,,,kg,,,
ventilador-de-mesa-philco-turbo-pvt490-40cm-com-8-pas-e-3-velocidades,Ventilador de Mesa Philco Turbo PVT490 40cm com 8 Pás e 3 Velocidades,"<span data-mce-fragment=""1"">O Ventilador Philco Turbo é a melhor alternativa para tornar o clima muito mais agradável em sua casa ou escritório!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Com 3 Velocidades e hélice de 40cm, ele ventila com mais eficiência. Outras características que o tornam um aparelho imprescindível são: inclinação vertical regulável, baixo nível de ruído, base antiderrapante e porta-fio.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O ventilador Philco Turbo também possui grade plástica removível, facilitando a limpeza. É a praticidade e o conforto que você sempre quis!</span>",Philco,Casa e jardim > Eletrodomésticos > Controle climático > Ventiladores,,"",true,Voltagem,110 V,,,,,'3020,2000.0,shopify,306,deny,manual,64.90,,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/01_109356f1-d84e-4f62-a683-dc86e013bdc5.jpg?v=1650593954,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ventilador-de-mesa-philco-turbo-pvt490-40cm-com-8-pas-e-3-velocidades,,,,,,,,,220 V,,,,,'3021,2000.0,shopify,640,deny,manual,64.90,,true,true,"",https://cdn.shopify.com/s/files/1/0639/4999/6271/products/02_a08deb8f-3431-4e88-b88e-d9bb35a1783f.jpg?v=1650593954,2,,,,,,,,,,,,,,,,,,,kg,,,
ventilador-de-mesa-philco-turbo-pvt490-40cm-com-8-pas-e-3-velocidades,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/4999/6271/products/03_ea2b232e-523a-4269-80fb-619da34cc68d.jpg?v=1650593954,3,,,,,,,,,,,,,,,,,,,,,,
