Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brazil,Price / Brazil,Compare At Price / Brazil,Included / International,Price / International,Compare At Price / International,Status
melissa-free-print-slide-3,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_91.jpg?v=1715450743,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-3,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_88.jpg?v=1715450743,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-3,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_89.jpg?v=1715450743,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-3,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-4,Melissa Free Print Slide,"<p><span>O modelo de slides da linha Free mal chegou e já é um sucesso entre as M-Lovers. Agora, ele recebeu uma nova proposta supercolorida e fashionista: conheça a Melissa Free Print Slide, um lançamento que chegou para conquistar o coração de quem não resiste a uma estampa divertida. Visando oferecer máximo conforto, é fabricado com uma tecnologia de EVA sustentável e superleve, para você sentir que está caminhando nas nuvens.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_92.jpg?v=1715450735,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-free-print-slide-4,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_93.jpg?v=1715450735,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-4,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_94.jpg?v=1715450735,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-4,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-4,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-4,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-5,Melissa Free Print Slide,"<p><span>O modelo de slides da linha Free mal chegou e já é um sucesso entre as M-Lovers. Agora, ele recebeu uma nova proposta supercolorida e fashionista: conheça a Melissa Free Print Slide, um lançamento que chegou para conquistar o coração de quem não resiste a uma estampa divertida. Visando oferecer máximo conforto, é fabricado com uma tecnologia de EVA sustentável e superleve, para você sentir que está caminhando nas nuvens.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_95.jpg?v=1715450731,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-free-print-slide-5,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_96.jpg?v=1715450731,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-5,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_97.jpg?v=1715450731,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-5,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_98.jpg?v=1715450731,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-5,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_99.jpg?v=1715450731,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-5,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-6,Melissa Free Print Slide,"<p><span>O modelo de slides da linha Free mal chegou e já é um sucesso entre as M-Lovers. Agora, ele recebeu uma nova proposta supercolorida e fashionista: conheça a Melissa Free Print Slide, um lançamento que chegou para conquistar o coração de quem não resiste a uma estampa divertida. Visando oferecer máximo conforto, é fabricado com uma tecnologia de EVA sustentável e superleve, para você sentir que está caminhando nas nuvens.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download_100.jpg?v=1715450723,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-free-print-slide-6,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T182133.590.jpg?v=1715450723,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-6,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T182133.665.jpg?v=1715450723,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-6,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T182133.744.jpg?v=1715450723,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-6,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-free-print-slide-6,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection,Melissa Perfection,"<p><span>Para surpreender alguém especial ou para ser sua companheira em todas as ocasiões, a Melissa Perfection é um conjunto de necessaire e slide, que exibe design clássico como destaque principal. A paleta de cores modernas, torna impossível escolher apenas uma. Tanto a necessaire quanto o slide podem ser usados juntos ou separadamente, adaptando-se perfeitamente ao seu estilo de look! A Melissa Perfection vai estar sempre preparada para dar um toque original nas suas produções.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183116.125.jpg?v=1715450716,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-perfection,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183116.268.jpg?v=1715450716,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183116.457.jpg?v=1715450716,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-1,Melissa Perfection,"<p><span>Para surpreender alguém especial ou para ser sua companheira em todas as ocasiões, a Melissa Perfection é um conjunto de necessaire e slide, que exibe design clássico como destaque principal. A paleta de cores modernas, torna impossível escolher apenas uma. Tanto a necessaire quanto o slide podem ser usados juntos ou separadamente, adaptando-se perfeitamente ao seu estilo de look! A Melissa Perfection vai estar sempre preparada para dar um toque original nas suas produções.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183342.002.jpg?v=1715450712,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-perfection-1,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183342.080.jpg?v=1715450712,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-1,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183342.350.jpg?v=1715450712,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-1,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-1,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-1,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-2,Melissa Perfection,"<p><span>Para surpreender alguém especial ou para ser sua companheira em todas as ocasiões, a Melissa Perfection é um conjunto de necessaire e slide, que exibe design clássico como destaque principal. A paleta de cores modernas, torna impossível escolher apenas uma. Tanto a necessaire quanto o slide podem ser usados juntos ou separadamente, adaptando-se perfeitamente ao seu estilo de look! A Melissa Perfection vai estar sempre preparada para dar um toque original nas suas produções.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183458.439.jpg?v=1715450707,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-perfection-2,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183458.569.jpg?v=1715450707,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-2,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183458.662.jpg?v=1715450707,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-2,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-2,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-2,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-3,Melissa Perfection,"<p><span>Para surpreender alguém especial ou para ser sua companheira em todas as ocasiões, a Melissa Perfection é um conjunto de necessaire e slide, que exibe design clássico como destaque principal. A paleta de cores modernas, torna impossível escolher apenas uma. Tanto a necessaire quanto o slide podem ser usados juntos ou separadamente, adaptando-se perfeitamente ao seu estilo de look! A Melissa Perfection vai estar sempre preparada para dar um toque original nas suas produções.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183543.189.jpg?v=1715450703,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-perfection-3,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183544.072.jpg?v=1715450703,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-3,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183543.324.jpg?v=1715450703,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-3,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-3,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-perfection-3,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,166.33,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-pure-bag,Melissa Pure Bag,"<p><span>A Melissa Pure Bag é a nova it bag que você vai amar levar por aí. Chique, com alça regulável e fechamento com imã, ela também pode ser usada de duas formas: como shoulder bag ou cross bag. O importante é apostar em looks com muita informação de moda! Com a Melissa Pure Bag, não tem desculpa para não ser extraordinária &lt;3</span></p>",Saint,,"","",true,Title,Default Title,,,,,"",0.0,shopify,412,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183630.754.jpg?v=1715450699,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-pure-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183632.079.jpg?v=1715450699,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183632.153.jpg?v=1715450699,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183632.233.jpg?v=1715450699,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183632.653.jpg?v=1715450699,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183631.278.jpg?v=1715450699,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183630.680.jpg?v=1715450699,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-1,Melissa Pure Bag,"<p><span>A Melissa Pure Bag é a nova it bag que você vai amar levar por aí. Chique, com alça regulável e fechamento com imã, ela também pode ser usada de duas formas: como shoulder bag ou cross bag. O importante é apostar em looks com muita informação de moda! Com a Melissa Pure Bag, não tem desculpa para não ser extraordinária &lt;3</span></p>",Saint,,"","",true,Title,Default Title,,,,,"",0.0,shopify,412,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183706.354.jpg?v=1715450691,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-pure-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183706.967.jpg?v=1715450691,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183707.051.jpg?v=1715450691,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183707.469.jpg?v=1715450691,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183706.479.jpg?v=1715450691,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183706.582.jpg?v=1715450691,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183706.681.jpg?v=1715450691,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-preta,Melissa Pure Bag,"<p><span>A Melissa Pure Bag é a nova it bag que você vai amar levar por aí. Chique, com alça regulável e fechamento com imã, ela também pode ser usada de duas formas: como shoulder bag ou cross bag. O importante é apostar em looks com muita informação de moda! Com a Melissa Pure Bag, não tem desculpa para não ser extraordinária &lt;3</span></p>",Saint,,"","",true,Title,Default Title,,,,,"",0.0,shopify,412,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183726.384.jpg?v=1715450683,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-pure-bag-preta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183726.267.jpg?v=1715450683,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-preta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183724.997.jpg?v=1715450683,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-preta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183725.134.jpg?v=1715450683,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-preta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183725.226.jpg?v=1715450683,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-pure-bag-preta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183725.313.jpg?v=1715450683,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag,Melissa Urban Bag,"<p><span>A Melissa Urban Bag é uma inspiração atualizada da Tote Bag e é super ideal para quem adora a estética corpcore – que traz referências de roupas do meio corporativo. Com 20cm de largura, 12cm de profundidade e 26cm de altura, a Melissa Urban Bag é ideal para momentos que fazem parte do dia a dia.</span></p>",Saint,,"","",true,Title,Default Title,,,,,"",0.0,shopify,412,deny,manual,69.90,233.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183910.327.jpg?v=1715450676,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-urban-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183911.556.jpg?v=1715450676,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183911.141.jpg?v=1715450676,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183911.046.jpg?v=1715450676,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183911.240.jpg?v=1715450676,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183911.465.jpg?v=1715450676,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-1,Melissa Urban Bag,"<p><span>A Melissa Urban Bag é uma inspiração atualizada da Tote Bag e é super ideal para quem adora a estética corpcore – que traz referências de roupas do meio corporativo. Com 20cm de largura, 12cm de profundidade e 26cm de altura, a Melissa Urban Bag é ideal para momentos que fazem parte do dia a dia.</span></p>",Saint,,"","",true,Title,Default Title,,,,,"",0.0,shopify,412,deny,manual,69.90,233.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183950.136.jpg?v=1715450669,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-urban-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183951.262.jpg?v=1715450669,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183950.272.jpg?v=1715450669,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183950.392.jpg?v=1715450669,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183950.483.jpg?v=1715450669,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183950.572.jpg?v=1715450669,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T183950.649.jpg?v=1715450669,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-2,Melissa Urban Bag,"<p><span>A Melissa Urban Bag é uma inspiração atualizada da Tote Bag e é super ideal para quem adora a estética corpcore – que traz referências de roupas do meio corporativo. Com 20cm de largura, 12cm de profundidade e 26cm de altura, a Melissa Urban Bag é ideal para momentos que fazem parte do dia a dia.</span></p>",Saint,,"","",true,Title,Default Title,,,,,"",0.0,shopify,412,deny,manual,69.90,233.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184021.132.jpg?v=1715450661,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-urban-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184021.254.jpg?v=1715450661,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184021.364.jpg?v=1715450661,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184021.466.jpg?v=1715450661,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184021.606.jpg?v=1715450661,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184021.701.jpg?v=1715450661,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-urban-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184021.827.jpg?v=1715450661,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
melissa-chill-slide,Melissa Chill Slide,"<p><span>Para calçar o DNA Melissa e caminhar nas nuvens! Visando cada vez mais conforto, a tecnologia EVA chegou na Melissa Chill Slide! O modelo é superleve e confortável, para todos os momentos do dia. Novidade que chegou em 3 opções de cores: os clássicos preto e rosa, junto do verde acompanhando a moda.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184053.440.jpg?v=1715450652,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-chill-slide,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184053.843.jpg?v=1715450652,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184053.560.jpg?v=1715450652,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184053.651.jpg?v=1715450652,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
