Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brasil,Included / Internacional,Price / Internacional,Compare At Price / Internacional,Status
happy-hair-tratamento-90-dias-3-potes-3-gratis-total-180-dias,Happy Hair - Tratamento 90 Dias  3 Potes + 3 grátis  TOTAL 6 POTES,"<h1><b><img alt="""" src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/f02f1a8d-128f-4deb-9aac-bcc219ebce0d_02789506-3a12-4eb1-9fa7-4e4245813780_480x480.jpg?v=1692631402""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsApp_Image_2023-08-21_at_11.03.05_480x480.jpg?v=1692626871"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsApp_Image_2023-08-21_at_11.03.05_480x480.jpg?v=1692626871""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsApp_Image_2023-08-21_at_11.06.11_480x480.jpg?v=1692627360"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsApp_Image_2023-08-21_at_11.06.11_480x480.jpg?v=1692627360""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsApp_Image_2023-08-21_at_11.06.21_480x480.jpg?v=1692627551"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsApp_Image_2023-08-21_at_11.06.21_480x480.jpg?v=1692627551""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/apenas64_70_1_d436c1c8-b064-4746-bd1e-260f19642269_480x480.png?v=1692632145"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/apenas64_70_1_d436c1c8-b064-4746-bd1e-260f19642269_480x480.png?v=1692632145""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/antedepoistitulo_480x480.png?v=1692631600"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/antedepoistitulo_480x480.png?v=1692631600""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.07_480x480.jpg?v=1692631518"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.07_480x480.jpg?v=1692631518""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.04.56_480x480.jpg?v=1692631518"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.04.56_480x480.jpg?v=1692631518""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.18_480x480.jpg?v=1692631518"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.18_480x480.jpg?v=1692631518""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.04.37_480x480.jpg?v=1692631518"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.04.37_480x480.jpg?v=1692631518""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.28_480x480.jpg?v=1692631518"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.28_480x480.jpg?v=1692631518""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.38_480x480.jpg?v=1692631518"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.38_480x480.jpg?v=1692631518""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsApp_Image_2023-08-21_at_12.00.24_480x480.jpg?v=1692630053"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsApp_Image_2023-08-21_at_12.00.24_480x480.jpg?v=1692630053""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/feedback-5_952cc13c-82db-4822-b8a7-ff6046ff2515_480x480.png?v=1692631376"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/feedback-5_952cc13c-82db-4822-b8a7-ff6046ff2515_480x480.png?v=1692631376""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/feedback-4_6f280e4a-ab25-4719-88cd-6e28dbed1f6e_480x480.png?v=1692631360"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/feedback-4_6f280e4a-ab25-4719-88cd-6e28dbed1f6e_480x480.png?v=1692631360""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/feedback-3_0ce7ed08-b4cd-4af8-bc26-d767b7de41e0_480x480.png?v=1692631324"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/feedback-3_0ce7ed08-b4cd-4af8-bc26-d767b7de41e0_480x480.png?v=1692631324""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/89195934-b442-4f14-ab30-ab518e480c4a_a66a02ea-80a8-4131-9827-a74eae321aa7_480x480.jpg?v=1692631285"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/89195934-b442-4f14-ab30-ab518e480c4a_a66a02ea-80a8-4131-9827-a74eae321aa7_480x480.jpg?v=1692631285""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/feedback-1_8ec6dd2c-281c-433e-a14c-cf0ced46f562_480x480.png?v=1692631220"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/feedback-1_8ec6dd2c-281c-433e-a14c-cf0ced46f562_480x480.png?v=1692631220""><img src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/01616fdc-28b4-423e-855d-6ff4520878e9_e0195541-b5e0-410b-b507-7b8d7932bbcf_480x480.jpg?v=1692631634"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0813/8601/2989/files/01616fdc-28b4-423e-855d-6ff4520878e9_e0195541-b5e0-410b-b507-7b8d7932bbcf_480x480.jpg?v=1692631634""></b></h1>
<ul style=""text-align: left;"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">SEUS CABELOS MAIS LINDOS, BRILHANTES E SAUDÁVEIS!</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Happy Hair</strong><span data-mce-fragment=""1""> </span>é o mais poderoso suplemento para tratamento capilar do Brasil. Descubra agora o grande segredo de celebridades, famosos e mulheres que tem cabelos de causar inveja, tudo isso sem tratamentos complexos e lentos!</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Diminui em até 95% a Queda</li>
<li data-mce-fragment=""1"">Fortalecimento dos Fios e Unhas</li>
<li data-mce-fragment=""1"">Crescimento até 5x mais Rápido</li>
<li data-mce-fragment=""1"">Potencializado com Silício Inteligente</li>
<li data-mce-fragment=""1"">Recuperação de Danos Externos<br><br><br>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">A MELHOR COMPOSIÇÃO!</strong></p>
<p data-mce-fragment=""1"">Desenvolvido cuidadosamente, o<span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Happy Hair</strong><span data-mce-fragment=""1""> </span>possui componentes altamente selecionados e específicos para tornar este o suplemento de maior eficácia e resultados de todo o mercado.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PRINCIPAIS INGREDIENTES:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Silício Inteligente</strong><br data-mce-fragment=""1"">Este é um ingrediente extremamente poderoso que além de hidratar, eliminar as quedas e acelerar o crescimento do cabelo, deixa as unhas mais fortes e resistentes.</li>
<li data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Vitaminas B9, B6, B2, B1, B3, B5, A, C, D, E, B12</strong><br data-mce-fragment=""1"">Um MIX das melhores vitaminas que darão a saúde que o seu cabelo precisa (e merece!)</li>
<li data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Cromo, Selênio, Ferro, Fósforo, Magnésio, Biotina e Zinco<br data-mce-fragment=""1""></strong>Minerais escolhidos a dedo para fazer a diferença, mesmo nos menores detalhes do uso diário.</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Happy Hair</strong><span data-mce-fragment=""1""> </span>é a mais completa solução pois possui 18 vitaminas além do Silício Inteligente, que potencializa em até 4X mais os resultados. Por esse e vários outros motivos, essa é a vitamina capilar número 1 do Brasil e a preferida das celebridades!</p>
</li>
</ul>
</li>
<li style=""text-align: center;"" data-mce-fragment=""1"">
</li>
</ul>",happyhairpromocional,,"","",true,Title,Default Title,,,,,"",2000.0,shopify,6847,deny,manual,64.70,199.99,true,false,"",https://cdn.shopify.com/s/files/1/0813/8601/2989/files/49_12.png?v=1692630967,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
happy-hair-tratamento-90-dias-3-potes-3-gratis-total-180-dias,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.38.jpg?v=1692631518,2,,,,,,,,,,,,,,,,,,,,,,,,
happy-hair-tratamento-90-dias-3-potes-3-gratis-total-180-dias,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.28.jpg?v=1692631518,3,,,,,,,,,,,,,,,,,,,,,,,,
happy-hair-tratamento-90-dias-3-potes-3-gratis-total-180-dias,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.18.jpg?v=1692631518,4,,,,,,,,,,,,,,,,,,,,,,,,
happy-hair-tratamento-90-dias-3-potes-3-gratis-total-180-dias,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.05.07.jpg?v=1692631518,5,,,,,,,,,,,,,,,,,,,,,,,,
happy-hair-tratamento-90-dias-3-potes-3-gratis-total-180-dias,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.04.56.jpg?v=1692631518,6,,,,,,,,,,,,,,,,,,,,,,,,
happy-hair-tratamento-90-dias-3-potes-3-gratis-total-180-dias,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8601/2989/files/WhatsAppImage2023-08-21at11.04.37.jpg?v=1692631518,7,,,,,,,,,,,,,,,,,,,,,,,,
happy-hair-tratamento-90-dias-3-potes-3-gratis-total-180-dias,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8601/2989/files/apenas64_70_1.png?v=1692631518,8,,,,,,,,,,,,,,,,,,,,,,,,
