Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ventilador-de-mesa-40cm-mondial-super-power-vsp-40-b-6-pas-3-velocidades-preto,Ventilador de Mesa 40cm Mondial Super Power VSP-40-B 6 Pás 3 Velocidades Preto,"<span data-mce-fragment=""1"">Com 40 cm e 3 velocidades, o Ventilador Mondial Super Power VSP-40-B é vento mais forte. Ele tem baixo nível de ruído, ajuste de altura, sistema oscilante lateral, inclinação vertical regulável, além ser compacto e ter baixo consumo. Sua hélice tem design aerodinâmico, o que proporciona um vento forte. Como ele faz menos barulho, em qualquer uma das 3 velocidades, você dorme tranquilamente. Para ambientes mais amplos, você pode usar o sistema oscilante. A inclinação vertical regulável direciona o fluxo de ar para cima ou para baixo. Como a grade frontal é removível, ele ainda é fácil de montar e desmontar para limpeza. Ele também é fácil de carregar porque tem uma alça para transporte. A base antiderrapante traz mais segurança.</span>",Mondial,,,"",true,Voltagem,110v,,,,,'145,0.0,shopify,133,continue,manual,69.00,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_16.webp?v=1645743272,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ventilador-de-mesa-40cm-mondial-super-power-vsp-40-b-6-pas-3-velocidades-preto,,,,,,,,,220v,,,,,'146,0.0,shopify,126,continue,manual,69.00,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_22.jpg?v=1645743272,2,,,,,,,,,,,,,,,,,,,kg,,,
ventilador-de-mesa-40cm-mondial-super-power-vsp-40-b-6-pas-3-velocidades-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_23.jpg?v=1645743272,3,,,,,,,,,,,,,,,,,,,,,,
ventilador-de-mesa-40cm-mondial-super-power-vsp-40-b-6-pas-3-velocidades-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_24.jpg?v=1645743272,4,,,,,,,,,,,,,,,,,,,,,,
refrigerador-electrolux-tf55s-com-prateleira-reversivel-platinum-431l,Refrigerador Electrolux TF55S com Prateleira Reversível Platinum – 431L,"<span data-mce-fragment=""1"">Sua cozinha ficará muito mais bonita e equipada!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Contar com o que há de melhor na cozinha é o seu desejo? Então o Refrigerador Electrolux TF55S é o alvo de sua escolha. Visual bonito deixará sua cozinha ainda mais elegante com seu ar moderno.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Com o maior freezer do mercado*, de 128 litros, você consegue conservar alimentos de diferentes tamanhos.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Possui aproveitamento interno com as prateleiras reversíveis no freezer e no refrigerador, adaptando o espaço interno para guardar os mais diversos tipos de embalagens e alimentos.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Sua tecnologia Icemax, conta com compartimento para produção de gelo com exclusivo sistema sem respingos, sem mistura de odores e fácil de remover. Além disso, conta com gaveta para verduras, frutas e legumes.</span>",Electrolux,,,"",true,Title,Default Title,,,,,'50,0.0,shopify,35,continue,manual,1299.00,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/e1.webp?v=1645743052,1,,false,,,,,,,,,,,,,,,,,kg,,,active
refrigerador-electrolux-tf55s-com-prateleira-reversivel-platinum-431l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/e2.webp?v=1645743052,2,,,,,,,,,,,,,,,,,,,,,,
refrigerador-electrolux-tf55s-com-prateleira-reversivel-platinum-431l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/e3.webp?v=1645743052,3,,,,,,,,,,,,,,,,,,,,,,
refrigerador-electrolux-tf55s-com-prateleira-reversivel-platinum-431l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/e4.webp?v=1645743052,4,,,,,,,,,,,,,,,,,,,,,,
refrigerador-electrolux-tf55s-com-prateleira-reversivel-platinum-431l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/e5.webp?v=1645743053,5,,,,,,,,,,,,,,,,,,,,,,
refrigerador-electrolux-tf55s-com-prateleira-reversivel-platinum-431l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/e6.webp?v=1645743053,6,,,,,,,,,,,,,,,,,,,,,,
refrigerador-electrolux-tf55s-com-prateleira-reversivel-platinum-431l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/e7.webp?v=1645743053,7,,,,,,,,,,,,,,,,,,,,,,
refrigerador-electrolux-tf55s-com-prateleira-reversivel-platinum-431l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/e8.webp?v=1645743053,8,,,,,,,,,,,,,,,,,,,,,,
refrigerador-electrolux-tf55s-com-prateleira-reversivel-platinum-431l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/e9.webp?v=1645743053,9,,,,,,,,,,,,,,,,,,,,,,
smartphone-samsung-galaxy-a12-branco-64gb-tela-infinita-de-6-5-camera-quadrupla-bateria-5000mah-4gb-ram-e-processador-exynos-850o,"Smartphone Samsung Galaxy A12 Branco 64GB, Tela Infinita de 6.5"", Câmera Quádrupla, Bateria 5000mAh, 4GB RAM e Processador Exynos 850O","<p><strong>PRODUTO ORIGINAL DE FÁBRICA</strong></p>
<p><strong>GARANTIA DE 6 MESES SAMSUNG</strong></p>
<p><span data-mce-fragment=""1"">O Galaxy A12 conta com poderosas soluções para elevar a experiência do usuário e facilitar sua rotina. Seu conjunto de câmeras, por exemplo, conta com quatro lentes. Na parte traseira, há uma câmera principal de 48 MP, uma câmera ultra wide de 5MP, sensor de profundidade de 2 MP e uma Macro de 2 MP. Já na parte frontal, o sensor é de 8 MP.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O Galaxy A12 conta com o processador Exynos 850 de oito núcleos, 4 GB de memória RAM e 64 GB de memória interna com capacidade de expansão com cartões microSD de até 1 TB, garantindo muito espaço para armazenamento de aplicativos, fotos e vídeos. A bateria, com 5.000 mAh de capacidade, torna possível longos períodos de utilização. Já sua tela Infinita de 6.5, conta com resolução HD+, que oferece uma ótima qualidade de imagem e proporciona uma experiência visual mais imersiva.</span></p>",Samsung,,,"",true,Title,Default Title,,,,,'150,0.0,shopify,395,continue,manual,449.90,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_10.webp?v=1645742848,1,,false,,,,,,,,,,,,,,,,,kg,,,active
smartphone-samsung-galaxy-a12-branco-64gb-tela-infinita-de-6-5-camera-quadrupla-bateria-5000mah-4gb-ram-e-processador-exynos-850o,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_11.webp?v=1645742848,2,,,,,,,,,,,,,,,,,,,,,,
smartphone-samsung-galaxy-a12-branco-64gb-tela-infinita-de-6-5-camera-quadrupla-bateria-5000mah-4gb-ram-e-processador-exynos-850o,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_19.jpg?v=1645742848,3,,,,,,,,,,,,,,,,,,,,,,
smartphone-samsung-galaxy-a12-branco-64gb-tela-infinita-de-6-5-camera-quadrupla-bateria-5000mah-4gb-ram-e-processador-exynos-850o,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_20.jpg?v=1645742849,4,,,,,,,,,,,,,,,,,,,,,,
fritadeira-eletrica-mondial-afn-40-fb-4-litros-com-timer,Fritadeira Elétrica Mondial AFN-40-FB 4 Litros com Timer,"<span data-mce-fragment=""1"">Fritadeira Elétrica Mondial AFN-40-FB 4 Litros com Timer</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Prepare várias receitas de forma prática e saudável com a Fritadeira Elétrica da Mondial. Agora você pode fritar seus alimentos preferidos com muita qualidade, sem usar óleo e o melhor, sem fazer sujeira. Confira mais detalhes:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Controle a temperatura</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Permitindo o controle da temperatura até 200°C, você escolhe a temperatura ideal para diversos tipos de alimentos.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Função timer</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Com timer de 60 minutos, emitindo aviso sonoro para você preparar os alimentos no tempo certo. E a ainda desliga o aparelho automaticamente ao término do preparo.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Luz indicando funcionamento</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Com lâmpadas piloto, indicam o funcionamento e o aquecimento do produto.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Sobre a marca: qualidade Mondial</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">A Mondial é uma marca brasileira que possui uma das maiores linhas de produtos do segmento eletrodoméstico portáteis. Realizando constantemente pesquisas junto aos consumidores e o empenho dos seus técnicos e engenheiros, a Mondial oferece inovação e qualidade. Hoje a Mondial atende todo o território nacional, e exporta para mais de 20 países. Toda está dedicação resultou em conquistas de Certificados como o ISO 9001 na Versão 2015, o Certificado SGS ICS do Inmetro e o Certificado Bureau Veritas que garante que os produtos estão dentro dos padrões exigidos em regulamento técnicos nacionais e internacionais.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Características:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Marca: Mondial</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Modelo: AFN-40-FB</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Tipo: Fritadeira elétrica</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Capacidade: 4 litros</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Timer: Sim</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Temperatura: Até 200°C</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Cesto removível: Sim</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Trava de segurança: Sim</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Luz indicadora de funcionamento: Sim</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Alças: Sim</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Conteúdo da embalagem</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">01 fritadeira elétrica e manual de instruções</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Dimensões:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Altura: 34 cm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Largura: 36 cm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Profundidade: 36 cm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Peso: 4,85 kg</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Garantia do Fornecedor: 12 meses</span><br data-mce-fragment=""1""><br>",Mondial,,,"",true,Voltagem,110v,,,,,'336,0.0,shopify,219,continue,manual,113.90,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_14.jpg?v=1645714008,1,,false,,,,,,,,,,,,,,,,,kg,,,active
fritadeira-eletrica-mondial-afn-40-fb-4-litros-com-timer,,,,,,,,,220v,,,,,'337,0.0,shopify,-1,continue,manual,113.90,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_15.jpg?v=1645714008,2,,,,,,,,,,,,,,,,,,,kg,,,
fritadeira-eletrica-mondial-afn-40-fb-4-litros-com-timer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_16.jpg?v=1645714009,3,,,,,,,,,,,,,,,,,,,,,,
fritadeira-eletrica-mondial-afn-40-fb-4-litros-com-timer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_17.jpg?v=1645714009,4,,,,,,,,,,,,,,,,,,,,,,
ar-condicionado-split-9-000-btus-philco-pas9200f1-frio-220v,Ar-Condicionado Split 9.000 BTUs Philco PAS9200F1 Frio 220V,"<span data-mce-fragment=""1"">Ter um ar-condicionado no conforto do seu lar é sinônimo de conforto e bem-estar. Então deixe sua casa mais aconchegante com o Ar-condicionado Philco PAS9200F1. Com funções que facilitam o dia a dia, o PAS9200F1 tem capacidade de 9.000 BTUs, ideal para residências. Possui design compacto Top Discharge ocupando menos espaço para a instalação. É equipado com a Funções Sleep, que ajusta automaticamente a melhor condição para o ambiente durante a noite e com a Função Timer, para programar em até 24h o tempo para ligar ou desligar o aparelho. Sua função Swing permite distribuir melhor o ar refrigerando os ambientes por igual.</span>",Philco,,,"",true,Title,Default Title,,,,,'118,20000.0,shopify,117,continue,manual,679.99,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_7.webp?v=1645713822,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ar-condicionado-split-9-000-btus-philco-pas9200f1-frio-220v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_8.webp?v=1645713822,2,,,,,,,,,,,,,,,,,,,,,,
ar-condicionado-split-9-000-btus-philco-pas9200f1-frio-220v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_9.webp?v=1645713822,3,,,,,,,,,,,,,,,,,,,,,,
ar-condicionado-split-9-000-btus-philco-pas9200f1-frio-220v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_10.jpg?v=1645713822,4,,,,,,,,,,,,,,,,,,,,,,
ar-condicionado-split-9-000-btus-philco-pas9200f1-frio-220v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_11.jpg?v=1645713822,5,,,,,,,,,,,,,,,,,,,,,,
ar-condicionado-split-9-000-btus-philco-pas9200f1-frio-220v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_12.jpg?v=1645713822,6,,,,,,,,,,,,,,,,,,,,,,
ar-condicionado-split-9-000-btus-philco-pas9200f1-frio-220v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_13.jpg?v=1645713822,7,,,,,,,,,,,,,,,,,,,,,,
smart-tv-led-50-uhd-4k-philco-ptv50rcg70bl-roku-tv-com-processador-quad-core-gpu-triple-core-dolby-audio-hdr10-midia-cast-wi-fi-hdmi-e-usb,"Smart TV LED 50"" UHD 4K Philco PTV50RCG70BL Roku TV com Processador Quad Core, GPU Triple Core, Dolby Audio, HDR10, Mídia Cast, Wi-Fi, HDMI e USB","<span data-mce-fragment=""1"">Com a </span><strong data-mce-fragment=""1"">Philco PTV50RCG70BL Roku TV</strong><span data-mce-fragment=""1""> oferece uma experiência incrível com mais de 100.000 filmes e episódios de TV para você escolher nos canais de streaming.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">A Smart TV LED 4K ainda conta com um processador gráfico </span><strong data-mce-fragment=""1"">Triple GPU</strong><span data-mce-fragment=""1""> para maior velocidade no processamento de gráficos mais complexos, resolução Ultra HD, tecnologia </span><strong data-mce-fragment=""1"">HDR10</strong><span data-mce-fragment=""1""> e tem melhor resposta aos comandos nos aplicativos graças ao processador </span><strong data-mce-fragment=""1"">Quad-Core</strong><span data-mce-fragment=""1"">.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Ela oferece um padrão superior de contraste e brilho, exibindo muito melhor os detalhes da imagem, mais próxima da realidade e cores mais vivas. Além disso, conta com sistema operacional onde você aproveita diversos recursos incluindo os maravilhosos aplicativos de Streaming Netflix*, Youtube*, Amazon Prime*, Globoplay* e muito mais!.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Uma Smart TV </span><strong data-mce-fragment=""1"">4K</strong><span data-mce-fragment=""1""> que proporciona uma experiência única no seu modo de assistir à TV. O sistema de busca inteligente multicanal encontra uma maneira fácil e rápida seus filmes, séries e canais favoritos. Com sistema de som </span><strong data-mce-fragment=""1"">Dolby Digital</strong><span data-mce-fragment=""1""> ela transmite o som do filme ou vídeo reproduzido em 5.1 canais para você sentir a emoção e todos os efeitos sonoros no conforto da sua casa.</span>",Philco,,,"",true,Title,Default Title,,,,,'10000,10000.0,shopify,123,continue,manual,999.00,,true,false,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_2.webp?v=1645712913,1,,false,,,,,,,,,,,,,,,,,kg,,,active
smart-tv-led-50-uhd-4k-philco-ptv50rcg70bl-roku-tv-com-processador-quad-core-gpu-triple-core-dolby-audio-hdr10-midia-cast-wi-fi-hdmi-e-usb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_4.webp?v=1645712913,2,,,,,,,,,,,,,,,,,,,,,,
smart-tv-led-50-uhd-4k-philco-ptv50rcg70bl-roku-tv-com-processador-quad-core-gpu-triple-core-dolby-audio-hdr10-midia-cast-wi-fi-hdmi-e-usb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_5.webp?v=1645712914,3,,,,,,,,,,,,,,,,,,,,,,
smart-tv-led-50-uhd-4k-philco-ptv50rcg70bl-roku-tv-com-processador-quad-core-gpu-triple-core-dolby-audio-hdr10-midia-cast-wi-fi-hdmi-e-usb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_6.webp?v=1645712914,4,,,,,,,,,,,,,,,,,,,,,,
smart-tv-led-50-uhd-4k-philco-ptv50rcg70bl-roku-tv-com-processador-quad-core-gpu-triple-core-dolby-audio-hdr10-midia-cast-wi-fi-hdmi-e-usb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_8.jpg?v=1645712914,5,,,,,,,,,,,,,,,,,,,,,,
smart-tv-led-50-uhd-4k-philco-ptv50rcg70bl-roku-tv-com-processador-quad-core-gpu-triple-core-dolby-audio-hdr10-midia-cast-wi-fi-hdmi-e-usb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_9.jpg?v=1645712914,6,,,,,,,,,,,,,,,,,,,,,,
furadeira-philco-pfu03mf-650w-3-8-com-maleta-e-99-acessorios-martelo-alicate-de-bico-alicate-tradicional-bits-brocas,"Furadeira Philco PFU03MF 650W 3/8” com Maleta e 99 Acessórios (Martelo, Alicate de Bico, Alicate Tradicional, Bits, Brocas)","<span data-mce-fragment=""1"">Se você precisava de um reforço no seu conjunto de ferramentas, agora não precisa mais. Afinal, com a Furadeira Philco PFU03MF e seus 99 acessórios, tudo organizado nessa linda maleta, qualidade e garantia é o que você terá para não se preocupar por bastante tempo!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Entre os itens, estão martelo, estilete, chave de mandril, alicates, bits e buchas. Destaque, é claro, para a potente furadeira de 650W.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Ela conta com as funções Impacto, que proporciona uma melhor performance na perfuração de concreto, e Reversão, que melhora o retorno da broca na perfuração. A ferramenta elétrica tem mandril de 3/8”, cinco posições de ajuste de velocidade, trava de gatilho e cordão elétrico de 1 metro.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Com empunhadura emborrachada, ela garante mais firmeza e segurança no manuseio. A Furadeira Philco PFU03MF é a melhor opção para os seus trabalhos ficarem impecáveis, de uma forma mais prática!</span>",Philco,,,"",true,Title,Default Title,,,,,'421,5000.0,,999,deny,manual,110.90,,true,false,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_1.jpg?v=1645711728,1,,false,,,,,,,,,,,,,,,,,kg,,,active
furadeira-philco-pfu03mf-650w-3-8-com-maleta-e-99-acessorios-martelo-alicate-de-bico-alicate-tradicional-bits-brocas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_1.webp?v=1645711728,2,,,,,,,,,,,,,,,,,,,,,,
furadeira-philco-pfu03mf-650w-3-8-com-maleta-e-99-acessorios-martelo-alicate-de-bico-alicate-tradicional-bits-brocas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_2.jpg?v=1645711729,3,,,,,,,,,,,,,,,,,,,,,,
furadeira-philco-pfu03mf-650w-3-8-com-maleta-e-99-acessorios-martelo-alicate-de-bico-alicate-tradicional-bits-brocas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_3.jpg?v=1645711729,4,,,,,,,,,,,,,,,,,,,,,,
furadeira-philco-pfu03mf-650w-3-8-com-maleta-e-99-acessorios-martelo-alicate-de-bico-alicate-tradicional-bits-brocas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_4.jpg?v=1645711729,5,,,,,,,,,,,,,,,,,,,,,,
furadeira-philco-pfu03mf-650w-3-8-com-maleta-e-99-acessorios-martelo-alicate-de-bico-alicate-tradicional-bits-brocas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_5.jpg?v=1645711729,6,,,,,,,,,,,,,,,,,,,,,,
furadeira-philco-pfu03mf-650w-3-8-com-maleta-e-99-acessorios-martelo-alicate-de-bico-alicate-tradicional-bits-brocas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_6.jpg?v=1645711729,7,,,,,,,,,,,,,,,,,,,,,,
furadeira-philco-pfu03mf-650w-3-8-com-maleta-e-99-acessorios-martelo-alicate-de-bico-alicate-tradicional-bits-brocas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_7.jpg?v=1645711729,8,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-panelas-10-pecas-tramontina-turim-com-revestimento-antiaderente-starflon-t1-tampas-de-vidro-e-cabos-de-baquelite-vermelho,"Conjunto de Panelas 10 Peças Tramontina Turim com Revestimento Antiaderente Starflon T1, Tampas de Vidro e Cabos de Baquelite - Vermelho","<p><span>A Linha Turim sempre faz sucesso na sua cozinha. Além da praticidade do cozimento uniforme, proporcionado pelo revestimento interno e externo de antiaderente Starflon Max, elas permanecem bonitas por muito mais tempo. São fáceis de limpar, pois, devido ao antiaderente, os alimentos não grudam. Podem ser utilizadas em fogão a gás, elétrico e vitrocerâmico (resistência elétrica) e levadas à máquina de lavar louças.</span>﻿</p>
<div class=""content""><span class=""content--value""></span></div>",Tramontina,,,"",true,Title,Default Title,,,,,'100,2000.0,shopify,350,continue,manual,109.90,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir.webp?v=1645389573,1,,false,,,,,,,,,,,,,,,,,kg,,,active
conjunto-de-panelas-10-pecas-tramontina-turim-com-revestimento-antiaderente-starflon-t1-tampas-de-vidro-e-cabos-de-baquelite-vermelho,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir.jpg?v=1645389573,2,,,,,,,,,,,,,,,,,,,,,,
